 ,Area,Mean
1,37.463,0
2,37.463,0
3,37.463,0
4,37.463,0
5,37.463,0
6,37.463,0
7,37.463,0
8,37.463,0
9,37.463,0
10,37.463,0
11,37.463,0
12,37.463,0
13,37.463,0
14,37.463,0
15,37.463,0
16,37.463,0
17,37.463,0
18,37.463,0
19,37.463,0
20,37.463,0
21,37.463,0
22,37.463,0
23,37.463,0
24,37.463,0
25,37.463,0
26,37.463,0
27,37.463,0
28,37.463,0
29,37.463,0
30,37.463,0
31,37.463,0
32,37.463,0
33,37.463,0
34,37.463,0
35,37.463,0
36,37.463,0
37,37.463,0
38,37.463,0
39,37.463,0
40,37.463,0
41,37.463,0
42,37.463,0
43,37.463,0
44,37.463,0
45,37.463,0
46,37.463,0
47,37.463,0
48,37.463,0
49,37.463,0
50,37.463,0
51,37.463,0
52,37.463,0
53,37.463,0
54,37.463,0
55,37.463,0
56,37.463,0
57,37.463,0
58,37.463,0
59,37.463,0
60,37.463,0
61,37.463,0
62,37.463,0
63,37.463,0
64,37.463,0
65,37.463,0
66,37.463,0
67,37.463,0
68,37.463,0
69,37.463,0
70,37.463,0
71,37.463,0
72,37.463,0
73,37.463,0
74,37.463,0
75,37.463,0
76,37.463,0
77,37.463,0
78,37.463,0
79,37.463,0
80,37.463,0
81,37.463,0
82,37.463,0
83,37.463,0
84,37.463,0
85,37.463,0
86,37.463,0
87,37.463,0
88,37.463,0
89,37.463,0
90,37.463,0
91,37.463,0
92,37.463,0
93,37.463,0
94,37.463,0
95,37.463,0
96,37.463,0
97,37.463,0
98,37.463,0
99,37.463,0
100,37.463,0
101,37.463,0
102,37.463,0
103,37.463,0
104,37.463,0
105,37.463,0
106,37.463,0
107,37.463,0
108,37.463,0
109,37.463,0
110,37.463,0
111,37.463,0
112,37.463,0
113,37.463,0
114,37.463,0
115,37.463,0
116,37.463,0
117,37.463,0
118,37.463,0
119,37.463,0
120,37.463,0
121,37.463,0
122,37.463,0
123,37.463,0
124,37.463,0
125,37.463,0
126,37.463,0
127,37.463,0
128,37.463,0
129,37.463,0
130,37.463,0
131,37.463,0
132,37.463,0
133,37.463,0
134,37.463,0
135,37.463,0
136,37.463,0
137,37.463,0
138,37.463,0
139,37.463,0
140,37.463,0
141,37.463,0
142,37.463,0
143,37.463,0
144,37.463,0
145,37.463,0
146,37.463,0
147,37.463,0
148,37.463,0
149,37.463,0
150,37.463,0
151,37.463,0
152,37.463,0
153,37.463,0
154,37.463,0
155,37.463,0
156,37.463,0
157,37.463,0
158,37.463,0
159,37.463,0
160,37.463,0
161,37.463,0
162,37.463,0
163,37.463,0
164,37.463,0
165,37.463,0
166,37.463,0
167,37.463,0
168,37.463,0
169,37.463,0
170,37.463,0
171,37.463,0
172,37.463,0
173,37.463,0
174,37.463,0
175,37.463,0
176,37.463,0
177,37.463,0
178,37.463,0
179,37.463,0
180,37.463,0
181,37.463,0
182,37.463,0
183,37.463,0
184,37.463,0
185,37.463,0
186,37.463,0
187,37.463,0
188,37.463,0
189,37.463,0
190,37.463,0
191,37.463,0
192,37.463,0
193,37.463,0
194,37.463,0
195,37.463,0
196,37.463,0
197,37.463,0
198,37.463,0
199,37.463,0
200,37.463,0
201,37.463,0
202,37.463,0
203,37.463,0
204,37.463,0
205,37.463,0
206,37.463,0
207,37.463,0
208,37.463,0
209,37.463,0
210,37.463,0
211,37.463,0
212,37.463,0
213,37.463,0
214,37.463,0
215,37.463,0
216,37.463,0
217,37.463,0
218,37.463,0
219,37.463,0
220,37.463,0
221,37.463,0
222,37.463,0
223,37.463,0
224,37.463,0
225,37.463,0
226,37.463,0
227,37.463,0
228,37.463,0
229,37.463,0
230,37.463,0
231,37.463,0
232,37.463,0
233,37.463,0
234,37.463,0
235,37.463,0
236,37.463,0
237,37.463,0
238,37.463,0
239,37.463,0
240,37.463,0
241,37.463,0
242,37.463,0
243,37.463,0
244,37.463,0
245,37.463,0
246,37.463,0
247,37.463,0
248,37.463,0
249,37.463,0
250,37.463,0
251,37.463,0
252,37.463,0
253,37.463,0
254,37.463,0
255,37.463,0
256,37.463,0
257,37.463,0
258,37.463,0
259,37.463,0
260,37.463,0
261,37.463,0
262,37.463,0
263,37.463,0
264,37.463,0
265,37.463,0
266,37.463,0
267,37.463,0
268,37.463,0
269,37.463,0
270,37.463,0
271,37.463,0
272,37.463,0
273,37.463,0
274,37.463,0
275,37.463,0
