 ,Area,Mean
1,34.245,0
2,34.245,0
3,34.245,0
4,34.245,0
5,34.245,0
6,34.245,0
7,34.245,0
8,34.245,0
9,34.245,0
10,34.245,0
11,34.245,0
12,34.245,0
13,34.245,0
14,34.245,0
15,34.245,0
16,34.245,0
17,34.245,0
18,34.245,0
19,34.245,0
20,34.245,0
21,34.245,0
22,34.245,0
23,34.245,0
24,34.245,0
25,34.245,0
26,34.245,0
27,34.245,0
28,34.245,0
29,34.245,0
30,34.245,0
31,34.245,0
32,34.245,0
33,34.245,0
34,34.245,0
35,34.245,0
36,34.245,0
37,34.245,0
38,34.245,0
39,34.245,0
40,34.245,0
41,34.245,0
42,34.245,0
43,34.245,0
44,34.245,0
45,34.245,0
46,34.245,0
47,34.245,0
48,34.245,0
49,34.245,0
50,34.245,0
51,34.245,0
52,34.245,0
53,34.245,0
54,34.245,0
55,34.245,0
56,34.245,0
57,34.245,0
58,34.245,0
59,34.245,0
60,34.245,0
61,34.245,0
62,34.245,0
63,34.245,0
64,34.245,0
65,34.245,0
66,34.245,0
67,34.245,0
68,34.245,0
69,34.245,0
70,34.245,0
71,34.245,0
72,34.245,0
73,34.245,0
74,34.245,0
75,34.245,0
76,34.245,0
77,34.245,0
78,34.245,0
79,34.245,0
80,34.245,0
81,34.245,0
82,34.245,0
83,34.245,0
84,34.245,0
85,34.245,0
86,34.245,0
87,34.245,0
88,34.245,0
89,34.245,0
90,34.245,0
91,34.245,0
92,34.245,0
93,34.245,0
94,34.245,0
95,34.245,0
96,34.245,0
97,34.245,0
98,34.245,0
99,34.245,0
100,34.245,0
101,34.245,0
102,34.245,0
103,34.245,0
104,34.245,0
105,34.245,0
106,34.245,0
107,34.245,0
108,34.245,0
109,34.245,0
110,34.245,0
111,34.245,0
112,34.245,0
113,34.245,0
114,34.245,0
115,34.245,0
116,34.245,0
117,34.245,0
118,34.245,0
119,34.245,0
120,34.245,0
121,34.245,0
122,34.245,0
123,34.245,0
124,34.245,0
125,34.245,0
126,34.245,0
127,34.245,0
128,34.245,0
129,34.245,0
130,34.245,0
131,34.245,0
132,34.245,0
133,34.245,0
134,34.245,0
135,34.245,0
136,34.245,0
137,34.245,0
138,34.245,0
139,34.245,0
140,34.245,0
141,34.245,0
142,34.245,0
143,34.245,0
144,34.245,0
145,34.245,0
146,34.245,0
147,34.245,0
148,34.245,0
149,34.245,0
150,34.245,0
151,34.245,0
152,34.245,0
153,34.245,0
154,34.245,0
155,34.245,0
156,34.245,0
157,34.245,0
158,34.245,0
159,34.245,0
160,34.245,0
161,34.245,0
162,34.245,0
163,34.245,0
164,34.245,0
165,34.245,0
166,34.245,0
167,34.245,0
168,34.245,0
169,34.245,0
170,34.245,0
171,34.245,0
172,34.245,0
173,34.245,0
174,34.245,0
175,34.245,0
176,34.245,0
177,34.245,0
178,34.245,0
179,34.245,0
180,34.245,0
181,34.245,0
182,34.245,0
183,34.245,0
184,34.245,0
185,34.245,0
186,34.245,0
187,34.245,0
188,34.245,0
189,34.245,0
190,34.245,0
191,34.245,0
192,34.245,0
193,34.245,0
194,34.245,0
195,34.245,0
196,34.245,0
197,34.245,0
198,34.245,0
199,34.245,0
200,34.245,0
201,34.245,0
202,34.245,0
203,34.245,0
204,34.245,0
205,34.245,0
206,34.245,0
207,34.245,0
208,34.245,0
209,34.245,0
210,34.245,0
211,34.245,0
212,34.245,0
213,34.245,0
214,34.245,0
215,34.245,0
216,34.245,0
217,34.245,0
218,34.245,0
219,34.245,0
220,34.245,0
221,34.245,0
222,34.245,0
223,34.245,0
224,34.245,0
225,34.245,0
226,34.245,0
227,34.245,0
228,34.245,0
229,34.245,0
230,34.245,0
231,34.245,0
232,34.245,0
233,34.245,0
234,34.245,0
235,34.245,0
236,34.245,0
237,34.245,0
238,34.245,0
239,34.245,0
240,34.245,0
241,34.245,0
242,34.245,0
243,34.245,0
244,34.245,0
245,34.245,0
246,34.245,0
247,34.245,0
248,34.245,0
249,34.245,0
250,34.245,0
251,34.245,0
252,34.245,0
253,34.245,0
254,34.245,0
255,34.245,0
256,34.245,0
257,34.245,0
258,34.245,0
259,34.245,0
260,34.245,0
261,34.245,0
262,34.245,0
263,34.245,0
264,34.245,0
265,34.245,0
266,34.245,0
267,34.245,0
268,34.245,0
269,34.245,0
270,34.245,0
271,34.245,0
272,34.245,0
273,34.245,0
274,34.245,0
275,34.245,0
276,34.245,0
277,34.245,0
278,34.245,0
279,34.245,0
280,34.245,0
281,34.245,0
282,34.245,0
283,34.245,0
284,34.245,0
285,34.245,0
286,34.245,0
287,34.245,0
288,34.245,0
289,34.245,0
290,34.245,0
291,34.245,0
292,34.245,0
293,34.245,0
294,34.245,0
295,0.003,255
296,0.008,255
297,0.010,255
298,0.012,255
299,0.016,255
300,0.017,255
301,0.021,255
302,0.019,255
303,0.027,255
304,0.029,255
305,0.025,255
306,0.030,255
307,0.030,255
308,0.041,255
309,0.043,255
310,0.052,255
311,0.055,255
312,0.063,255
313,0.066,255
314,0.064,255
315,0.081,255
316,0.087,255
317,0.086,255
318,0.098,255
319,0.099,255
320,0.097,255
321,0.104,255
322,0.109,255
323,0.118,255
324,0.125,255
325,0.121,255
326,0.133,255
327,0.127,255
328,0.140,255
329,0.132,255
330,0.134,255
331,0.138,255
332,0.141,255
333,0.149,255
334,0.165,255
335,0.170,255
336,0.175,255
337,0.171,255
338,0.173,255
339,0.187,255
340,0.187,255
341,0.184,255
342,0.186,255
343,0.200,255
344,0.195,255
345,0.185,255
346,0.196,255
347,0.209,255
348,0.205,255
349,0.207,255
350,0.200,255
351,0.205,255
352,0.198,255
353,0.223,255
354,0.233,255
355,0.222,255
356,0.231,255
357,0.241,255
358,0.244,255
359,0.253,255
360,0.255,255
361,0.270,255
362,0.272,255
363,0.287,255
364,0.287,255
365,0.302,255
366,0.286,255
367,0.302,255
368,0.292,255
369,0.286,255
370,0.301,255
371,0.306,255
372,0.292,255
373,0.282,255
374,0.313,255
375,0.296,255
376,0.305,255
377,0.331,255
378,0.303,255
379,0.328,255
380,0.325,255
381,0.310,255
382,0.330,255
383,0.334,255
384,0.353,255
385,0.355,255
386,0.357,255
387,0.370,255
388,0.357,255
389,0.363,255
390,0.362,255
391,0.386,255
392,0.369,255
393,0.374,255
394,0.378,255
395,0.390,255
396,0.372,255
397,0.411,255
398,0.384,255
399,0.397,255
400,0.388,255
401,0.387,255
402,0.415,255
403,0.425,255
404,0.404,255
405,0.433,255
406,0.415,255
407,0.410,255
408,0.408,255
409,0.421,255
410,0.425,255
411,0.419,255
412,0.433,255
413,0.418,255
414,0.434,255
415,0.460,255
416,0.466,255
417,0.455,255
418,0.452,255
419,0.461,255
420,0.462,255
421,0.486,255
422,0.482,255
423,0.476,255
424,0.483,255
425,0.491,255
426,0.446,255
427,0.472,255
428,0.487,255
429,0.471,255
430,0.461,255
431,0.475,255
432,0.474,255
433,0.475,255
434,0.470,255
435,0.468,255
436,0.457,255
437,0.482,255
438,0.488,255
439,0.492,255
440,0.484,255
441,0.451,255
442,0.465,255
443,0.451,255
444,0.461,255
445,0.449,255
446,0.458,255
447,0.489,255
448,0.477,255
449,0.475,255
450,0.469,255
451,0.477,255
452,0.497,255
453,0.494,255
454,0.488,255
455,0.498,255
456,0.521,255
457,0.524,255
458,0.505,255
459,0.504,255
460,0.487,255
461,0.499,255
462,0.526,255
463,0.541,255
464,0.517,255
465,0.536,255
466,0.537,255
467,0.526,255
468,0.537,255
469,0.512,255
470,0.526,255
471,0.528,255
472,0.541,255
473,0.527,255
474,0.558,255
475,0.553,255
476,0.568,255
477,0.578,255
478,0.576,255
479,0.552,255
480,0.556,255
481,0.552,255
482,0.548,255
483,0.550,255
484,0.553,255
485,0.563,255
486,0.512,255
487,0.556,255
488,0.580,255
489,0.585,255
490,0.562,255
491,0.538,255
492,0.526,255
493,0.536,255
494,0.553,255
495,0.534,255
496,0.525,255
497,0.519,255
498,0.509,255
499,0.536,255
500,0.546,255
501,0.532,255
502,0.559,255
503,0.536,255
504,0.512,255
505,0.516,255
506,0.539,255
507,0.549,255
508,0.557,255
509,0.555,255
510,0.575,255
511,0.571,255
512,0.578,255
513,0.539,255
514,0.538,255
515,0.548,255
516,0.533,255
517,0.518,255
518,0.531,255
519,0.528,255
520,0.524,255
521,0.539,255
522,0.519,255
523,0.520,255
524,0.517,255
525,0.527,255
526,0.521,255
527,0.538,255
528,0.538,255
529,0.527,255
530,0.543,255
531,0.550,255
532,0.551,255
533,0.550,255
534,0.565,255
535,0.554,255
536,0.564,255
537,0.578,255
538,0.586,255
539,0.536,255
540,0.540,255
541,0.545,255
542,0.519,255
543,0.548,255
544,0.539,255
545,0.534,255
546,0.540,255
547,0.523,255
548,0.505,255
549,0.511,255
550,0.504,255
551,0.514,255
552,0.515,255
553,0.513,255
554,0.535,255
555,0.510,255
556,0.529,255
557,0.501,255
558,0.518,255
559,0.522,255
560,0.502,255
561,0.505,255
562,0.514,255
563,0.522,255
564,0.525,255
565,0.518,255
566,0.524,255
567,0.504,255
568,0.521,255
569,0.515,255
570,0.506,255
571,0.505,255
572,0.510,255
573,0.504,255
574,0.517,255
575,0.521,255
576,0.506,255
577,0.521,255
578,0.510,255
579,0.513,255
580,0.518,255
581,0.521,255
582,0.490,255
583,0.488,255
584,0.492,255
585,0.479,255
586,0.523,255
587,0.513,255
588,0.524,255
589,0.528,255
590,0.516,255
591,0.532,255
592,0.513,255
593,0.526,255
594,0.508,255
595,0.518,255
596,0.527,255
597,0.537,255
598,0.546,255
599,0.543,255
600,0.559,255
601,0.544,255
602,0.528,255
603,0.524,255
604,0.535,255
605,0.522,255
606,0.553,255
607,0.535,255
608,0.530,255
609,0.548,255
610,0.555,255
611,0.550,255
612,0.548,255
613,0.542,255
614,0.526,255
615,0.524,255
616,0.538,255
617,0.535,255
618,0.559,255
619,0.544,255
620,0.536,255
621,0.518,255
622,0.520,255
623,0.513,255
624,0.503,255
625,0.503,255
626,0.493,255
627,0.490,255
628,0.497,255
629,0.486,255
630,0.481,255
631,0.482,255
632,0.486,255
633,0.488,255
634,0.474,255
635,0.475,255
636,0.496,255
637,0.506,255
638,0.453,255
639,0.442,255
640,0.443,255
641,0.439,255
642,0.454,255
643,0.461,255
644,0.472,255
645,0.435,255
646,0.444,255
647,0.447,255
648,0.449,255
649,0.435,255
650,0.413,255
651,0.459,255
652,0.463,255
653,0.452,255
654,0.415,255
655,0.439,255
656,0.437,255
657,0.418,255
658,0.403,255
659,0.425,255
660,0.403,255
661,0.410,255
662,0.417,255
663,0.406,255
664,0.378,255
665,0.387,255
666,0.389,255
667,0.394,255
